gameid;tournament;gametype;teamA;teamB;resultA;resultB;addinfo;teamA_age;teamB_age;teamA_def_val;teamB_def_val;teamA_off_val;teamB_off_val;teamA_frag;teamB_frag
1103470;GC11;Gruppe A;Mexiko;Costa Rica;4;1;;25.764705882352942;24.555555555555557;3050000.0;355555.55555555556;4178571.4285714286;1783333.3333333333;15;15
1103463;GC11;Gruppe A;Costa Rica;El Salvador;1;1;;24.61111111111111;25.333333333333332;355555.55555555556;57142.857142857145;1783333.3333333333;80000.0;15;9
1103464;GC11;Gruppe A;Kuba;Mexiko;0;5;;26.11111111111111;25.764705882352942;75000.0;2833333.3333333335;83333.33333333333;4281250.0;2;15
1103457;GC11;Gruppe A;Costa Rica;Kuba;5;0;;24.38888888888889;26.11111111111111;345000.0;75000.0;443750.0;83333.33333333333;15;1
1103458;GC11;Gruppe A;Mexiko;El Salvador;5;0;;26.666666666666668;25.444444444444443;3650000.0;56250.0;3906250.0;61111.11111111111;16;7
1103471;GC11;Gruppe B;Guatemala;Grenada;4;0;;26.055555555555557;26.166666666666668;133333.33333333334;86111.11111111111;246875.0;90000.0;12;9
1103472;GC11;Gruppe B;Honduras;Jamaika;0;1;;27.071428571428573;26.0;750000.0;292857.14285714284;783333.3333333334;439285.71428571426;9;11
1103465;GC11;Gruppe B;Jamaika;Guatemala;2;0;;26.77777777777778;25.22222222222222;345454.54545454547;100000.0;439285.71428571426;255555.55555555556;15;11
1103466;GC11;Gruppe B;Grenada;Honduras;1;7;;26.38888888888889;26.38888888888889;87500.0;863636.3636363636;90000.0;757142.8571428572;9;11
1103459;GC11;Gruppe B;Jamaika;Grenada;4;0;;26.77777777777778;26.77777777777778;345454.54545454547;87500.0;439285.71428571426;125000.0;15;11
1103460;GC11;Gruppe B;Honduras;Guatemala;0;0;;26.666666666666668;26.833333333333332;816666.6666666666;136111.11111111112;783333.3333333334;262500.0;10;12
1103473;GC11;Gruppe C;Kanada;Panama;1;1;;27.11111111111111;23.944444444444443;683333.3333333334;447500.0;872222.2222222222;287500.0;18;15
1103474;GC11;Gruppe C;Guadeloupe;USA;0;1;;27.77777777777778;27.27777777777778;388888.8888888889;3110000.0;364285.71428571426;2790625.0;15;17
1103467;GC11;Gruppe C;Guadeloupe;Kanada;0;1;;28.0;27.11111111111111;332500.0;861111.1111111111;489285.71428571426;694444.4444444445;16;18
1103468;GC11;Gruppe C;USA;Panama;1;2;;27.055555555555557;24.72222222222222;3075000.0;517500.0;2790625.0;346875.0;16;16
1103462;GC11;Gruppe C;USA;Kanada;2;0;;27.055555555555557;26.88888888888889;3075000.0;1040000.0;2790625.0;743750.0;16;18
1103461;GC11;Gruppe C;Panama;Guadeloupe;3;2;;24.77777777777778;28.055555555555557;450000.0;362500.0;346875.0;489285.71428571426;16;16
2600987;GC15;Finale;Jamaika;Mexiko;1;3;;26.136363636363637;27.61904761904762;628125.0;2857142.8571428573;521428.5714285714;6514285.714285715;21;17
2600986;GC15;Spiel um Platz Drei;USA;Panama;3;4;n.E.;27.608695652173914;26.2;1640909.0909090908;286363.63636363635;2441666.6666666665;230555.55555555556;19;18
2597779;GC15;Halbfinale;USA;Jamaika;1;2;;27.608695652173914;26.136363636363637;1907692.3076923077;725000.0;2255000.0;446153.8461538461;19;21
2599102;GC15;Halbfinale;Panama;Mexiko;1;2;n.V.;26.695652173913043;27.545454545454547;304545.45454545453;3766666.6666666665;225000.0;6728571.428571428;21;17
2597536;GC15;Viertelfinale;Mexiko;Costa Rica;1;0;n.V.;27.52173913043478;26.90909090909091;3606250.0;1091666.6666666667;6728571.428571428;1520000.0;18;14
2597534;GC15;Viertelfinale;Haiti;Jamaika;0;1;;26.727272727272727;26.238095238095237;432142.85714285716;692500.0;168750.0;404545.45454545453;21;20
2597535;GC15;Viertelfinale;Trinidad;Panama;6;7;n.E.;25.727272727272727;26.772727272727273;272500.0;310000.0;318750.0;225000.0;21;20
2597533;GC15;Viertelfinale;USA;Kuba;6;0;;27.863636363636363;26.555555555555557;1676923.076923077;80555.55555555556;2338888.888888889;75000.0;18;6
2549833;GC15;Gruppe A;Haiti;Honduras;1;0;;26.35;25.82608695652174;461538.46153846156;484615.3846153846;178571.42857142858;725000.0;19;13
2546663;GC15;Gruppe A;Panama;USA;1;1;;26.238095238095237;26.82608695652174;297222.22222222225;1871428.5714285714;225000.0;2544444.4444444445;18;19
2549832;GC15;Gruppe A;Honduras;Panama;1;1;;25.82608695652174;26.695652173913043;464285.71428571426;288636.36363636365;783333.3333333334;229166.66666666666;13;20
2546658;GC15;Gruppe A;USA;Haiti;1;0;;26.82608695652174;26.565217391304348;1603846.1538461538;442857.14285714284;2825000.0;322222.22222222225;19;22
2546653;GC15;Gruppe A;Panama;Haiti;1;1;;26.681818181818183;26.565217391304348;292500.0;346428.5714285714;225000.0;472222.22222222225;19;22
2549831;GC15;Gruppe A;USA;Honduras;2;1;;26.782608695652176;25.82608695652174;1900000.0;484615.3846153846;2440000.0;725000.0;19;13
2546664;GC15;Gruppe B;Jamaika;El Salvador;1;0;;26.608695652173914;25.0;684090.9090909091;78846.15384615384;479166.6666666667;195000.0;21;14
2546665;GC15;Gruppe B;Kanada;Costa Rica;0;0;;26.523809523809526;26.545454545454547;340000.0;1089583.3333333333;390909.0909090909;1520000.0;19;13
2546659;GC15;Gruppe B;Jamaika;Kanada;1;0;;26.565217391304348;26.391304347826086;684090.9090909091;311538.46153846156;479166.6666666667;395000.0;21;21
2546660;GC15;Gruppe B;Costa Rica;El Salvador;1;1;;26.782608695652176;25.0;1028846.1538461539;78846.15384615384;1520000.0;195000.0;14;14
2546654;GC15;Gruppe B;Costa Rica;Jamaika;2;2;;26.782608695652176;26.565217391304348;1028846.1538461539;672916.6666666666;1520000.0;472727.2727272727;14;21
2546655;GC15;Gruppe B;El Salvador;Kanada;0;0;;25.0;26.391304347826086;78846.15384615384;334375.0;195000.0;378571.4285714286;14;21
2546666;GC15;Gruppe C;Kuba;Guatemala;1;0;;26.68421052631579;27.454545454545453;81250.0;101923.07692307692;75000.0;225000.0;6;10
2546667;GC15;Gruppe C;Mexiko;Trinidad;4;4;;27.52173913043478;25.523809523809526;3606250.0;272500.0;6728571.428571428;334090.9090909091;18;20
2546661;GC15;Gruppe C;Trinidad;Kuba;2;0;;25.869565217391305;26.45;270454.54545454547;80555.55555555556;318750.0;75000.0;21;6
2546662;GC15;Gruppe C;Guatemala;Mexiko;0;0;;27.52173913043478;27.52173913043478;105357.14285714286;2407142.8571428573;247222.22222222222;7900000.0;10;17
2546656;GC15;Gruppe C;Trinidad;Guatemala;3;1;;25.869565217391305;27.52173913043478;197500.0;104166.66666666667;371153.8461538461;222727.27272727274;21;10
2546657;GC15;Gruppe C;Mexiko;Kuba;6;0;;27.47826086956522;28.25;2453846.153846154;80000.0;7290000.0;75000.0;17;6
53491;WM06;Finale;Italien;Frankreich;6;4;n.E.;28.304347826086957;28.772727272727273;15076923.076923076;9067857.142857144;18150000.0;16437500.0;10;16
53490;WM06;Spiel um Platz Drei;Deutschland;Portugal;3;1;;26.57894736842105;28.047619047619047;4968750.0;6622727.2727272725;7200000.0;12475000.0;12;16
53489;WM06;Halbfinale;Portugal;Frankreich;0;1;;27.90909090909091;28.695652173913043;7304545.454545454;9067857.142857144;12522727.272727273;15944444.444444444;16;16
53488;WM06;Halbfinale;Deutschland;Italien;0;2;n.V.;26.318181818181817;28.26086956521739;6075000.0;15076923.076923076;9745454.545454545;18150000.0;14;10
53485;WM06;Viertelfinale;England;Portugal;1;3;n.E.;25.304347826086957;27.91304347826087;11929166.666666666;7279166.666666667;18927272.727272727;12522727.272727273;10;16
53487;WM06;Viertelfinale;Frankreich;Brasilien;1;0;;28.5;28.391304347826086;9067857.142857144;10019230.76923077;15700000.0;23500000.0;16;13
53484;WM06;Viertelfinale;Deutschland;Argentinien;5;3;n.E.;26.434782608695652;26.217391304347824;6431818.181818182;7869230.769230769;9745454.545454545;12450000.0;13;14
53486;WM06;Viertelfinale;Italien;Ukraine;3;0;;28.38095238095238;26.38095238095238;15363636.363636363;1687500.0;18550000.0;8333333.333333333;8;9
53480;WM06;Achtelfinale;Brasilien;Ghana;3;0;;28.391304347826086;24.708333333333332;10019230.76923077;3042307.6923076925;23500000.0;2166666.6666666665;13;23
53482;WM06;Achtelfinale;Spanien;Frankreich;1;3;;24.894736842105264;28.652173913043477;13325000.0;9067857.142857144;18555555.555555556;15944444.444444444;10;14
53481;WM06;Achtelfinale;Italien;Australien;1;0;;28.476190476190474;27.916666666666668;12400000.0;2487500.0;18772727.272727273;3437500.0;9;9
53483;WM06;Achtelfinale;Schweiz;Ukraine;0;3;n.E.;26.857142857142858;27.642857142857142;2571428.5714285714;2483333.3333333335;3928571.4285714286;8737500.0;13;7
53477;WM06;Achtelfinale;England;Ecuador;1;0;;25.304347826086957;26.52173913043478;11929166.666666666;711538.4615384615;18927272.727272727;1195000.0;10;11
53479;WM06;Achtelfinale;Portugal;Niederlande;1;0;;27.91304347826087;26.47826086956522;7279166.666666667;4803571.428571428;12522727.272727273;14633333.333333334;16;10
53476;WM06;Achtelfinale;Deutschland;Schweden;2;0;;26.434782608695652;27.52173913043478;6431818.181818182;2567857.1428571427;9745454.545454545;7638888.888888889;13;19
53478;WM06;Achtelfinale;Argentinien;Mexiko;2;1;n.V.;26.217391304347824;27.454545454545453;6941666.666666667;2527272.727272727;13045454.545454545;1613636.3636363635;16;11
49333;WM06;Gruppe A;Costa Rica;Polen;1;2;;27.304347826086957;26.73913043478261;603571.4285714285;2673076.923076923;883333.3333333334;3385000.0;10;17
49332;WM06;Gruppe A;Ecuador;Deutschland;0;3;;26.52173913043478;26.434782608695652;711538.4615384615;6431818.181818182;1195000.0;9745454.545454545;11;13
49317;WM06;Gruppe A;Ecuador;Costa Rica;3;0;;26.47826086956522;27.304347826086957;592307.6923076923;610714.2857142857;1105000.0;872222.2222222222;11;10
49316;WM06;Gruppe A;Deutschland;Polen;1;0;;26.391304347826086;26.73913043478261;6431818.181818182;2673076.923076923;9745454.545454545;3385000.0;13;17
25767;WM06;Gruppe A;Deutschland;Costa Rica;4;2;;26.391304347826086;27.304347826086957;6431818.181818182;615384.6153846154;9745454.545454545;840000.0;13;10
31198;WM06;Gruppe A;Polen;Ecuador;0;2;;26.73913043478261;26.47826086956522;2673076.923076923;592307.6923076923;3385000.0;1105000.0;17;11
49337;WM06;Gruppe B;Schweden;England;2;2;;27.47826086956522;25.304347826086957;2567857.1428571427;11929166.666666666;7638888.888888889;18927272.727272727;19;10
49336;WM06;Gruppe B;Paraguay;Trinidad;2;0;;26.565217391304348;28.869565217391305;973076.9230769231;479545.45454545453;1925000.0;564583.3333333334;19;18
49318;WM06;Gruppe B;England;Trinidad;2;0;;25.26086956521739;28.82608695652174;13626923.076923076;479545.45454545453;17420000.0;564583.3333333334;10;18
49319;WM06;Gruppe B;Schweden;Paraguay;1;0;;27.47826086956522;26.5;2567857.1428571427;1081818.1818181819;7638888.888888889;1727272.7272727273;19;19
31199;WM06;Gruppe B;England;Paraguay;1;0;;25.26086956521739;26.565217391304348;11954166.666666666;990000.0;18000000.0;1673076.923076923;10;19
38116;WM06;Gruppe B;Trinidad;Schweden;0;0;;28.82608695652174;27.47826086956522;560416.6666666666;2925000.0;484090.9090909091;7416666.666666667;18;19
1126205;WM06;Gruppe C;Elfenbeinküste;Serbien-Montenegro;3;2;;25.40909090909091;28.214285714285715;3057142.8571428573;2314285.714285714;4500000.0;6742857.142857143;21;11
49340;WM06;Gruppe C;Niederlande;Argentinien;0;0;;26.47826086956522;26.130434782608695;4803571.428571428;6941666.666666667;14633333.333333334;13045454.545454545;10;16
1126204;WM06;Gruppe C;Argentinien;Serbien-Montenegro;6;0;;26.217391304347824;27.652173913043477;7816666.666666667;2626923.076923077;11863636.363636363;6620000.0;16;18
49323;WM06;Gruppe C;Niederlande;Elfenbeinküste;2;1;;26.47826086956522;25.52173913043478;4803571.428571428;3200000.0;14633333.333333334;6170000.0;10;22
1126203;WM06;Gruppe C;Serbien-Montenegro;Niederlande;0;1;;27.608695652173914;26.47826086956522;2650000.0;5053571.428571428;5933333.333333333;15138888.888888888;18;10
38133;WM06;Gruppe C;Argentinien;Elfenbeinküste;2;1;;26.130434782608695;25.47826086956522;7907692.307692308;2717857.1428571427;12550000.0;6888888.888888889;16;22
49345;WM06;Gruppe D;Iran;Angola;1;1;;26.47826086956522;26.26086956521739;700000.0;342307.6923076923;1579166.6666666667;965000.0;14;15
49344;WM06;Gruppe D;Portugal;Mexiko;2;1;;27.642857142857142;26.785714285714285;8942857.142857144;3421428.5714285714;9928571.42857143;1785714.2857142857;9;7
49327;WM06;Gruppe D;Portugal;Iran;2;0;;27.91304347826087;26.47826086956522;7279166.666666667;700000.0;12522727.272727273;1579166.6666666667;16;14
49326;WM06;Gruppe D;Mexiko;Angola;0;0;;27.347826086956523;26.217391304347824;2223076.923076923;342307.6923076923;1865000.0;965000.0;11;15
46379;WM06;Gruppe D;Mexiko;Iran;3;1;;27.347826086956523;26.47826086956522;2223076.923076923;700000.0;1865000.0;1579166.6666666667;11;14
46380;WM06;Gruppe D;Angola;Portugal;0;1;;26.217391304347824;27.91304347826087;342307.6923076923;7487500.0;965000.0;13113636.363636363;15;16
49334;WM06;Gruppe E;Tschechien;Italien;0;2;;28.52173913043478;28.26086956521739;5584615.384615385;15076923.076923076;5770000.0;18150000.0;20;9
49335;WM06;Gruppe E;Ghana;USA;2;1;;24.695652173913043;28.347826086956523;3271428.5714285714;1938461.5384615385;1531250.0;1535000.0;23;18
49321;WM06;Gruppe E;Tschechien;Ghana;0;2;;28.318181818181817;24.695652173913043;5584615.384615385;842307.6923076923;5688888.888888889;5166666.666666667;20;23
49320;WM06;Gruppe E;Italien;USA;1;1;;28.26086956521739;28.304347826086957;14833333.333333334;1930769.2307692308;18136363.636363637;1545000.0;9;18
46382;WM06;Gruppe E;USA;Tschechien;0;3;;28.26086956521739;28.52173913043478;1803846.1538461538;5507692.307692308;1770000.0;5770000.0;18;20
46381;WM06;Gruppe E;Italien;Ghana;2;0;;28.217391304347824;24.608695652173914;14833333.333333334;850000.0;18136363.636363637;5575000.0;9;23
49339;WM06;Gruppe F;Kroatien;Australien;2;2;;27.52173913043478;27.956521739130434;3388461.5384615385;1660416.6666666667;4945000.0;3545454.5454545454;16;18
49338;WM06;Gruppe F;Japan;Brasilien;1;4;;27.217391304347824;28.347826086956523;1626923.076923077;9589285.714285715;2275000.0;25666666.666666668;15;13
49325;WM06;Gruppe F;Japan;Kroatien;0;0;;27.217391304347824;27.52173913043478;1626923.076923077;3311538.4615384615;2275000.0;5045000.0;15;16
49324;WM06;Gruppe F;Brasilien;Australien;2;0;;28.347826086956523;27.956521739130434;10019230.76923077;1169444.4444444445;23500000.0;3457142.8571428573;13;18
46384;WM06;Gruppe F;Brasilien;Kroatien;1;0;;28.347826086956523;27.52173913043478;10019230.76923077;3311538.4615384615;23500000.0;5045000.0;13;16
46383;WM06;Gruppe F;Australien;Japan;3;1;;27.91304347826087;27.217391304347824;1510000.0;1461111.111111111;3315384.6153846155;2180769.230769231;18;15
49343;WM06;Gruppe G;Schweiz;Südkorea;2;0;;25.304347826086957;26.0;2958333.3333333335;1065384.6153846155;3145454.5454545454;2150000.0;19;14
49342;WM06;Gruppe G;Togo;Frankreich;0;2;;25.5;28.523809523809526;246153.84615384616;9111538.461538462;1718750.0;16500000.0;20;13
49329;WM06;Gruppe G;Togo;Schweiz;0;2;;25.47826086956522;25.304347826086957;246153.84615384616;2958333.3333333335;1533333.3333333333;3145454.5454545454;21;19
49328;WM06;Gruppe G;Frankreich;Südkorea;1;1;;28.565217391304348;26.0;9067857.142857144;1082142.857142857;16277777.777777778;2244444.4444444445;14;14
48801;WM06;Gruppe G;Südkorea;Togo;2;1;;26.0;25.434782608695652;720833.3333333334;246153.84615384616;2218181.8181818184;1533333.3333333333;14;21
46385;WM06;Gruppe G;Frankreich;Schweiz;0;0;;28.565217391304348;25.26086956521739;9321428.57142857;2745833.3333333335;15500000.0;3145454.5454545454;14;19
49347;WM06;Gruppe H;Ukraine;Tunesien;1;0;;27.285714285714285;26.91304347826087;2428571.4285714286;1639285.7142857143;9228571.42857143;1433333.3333333333;8;21
49346;WM06;Gruppe H;Saudi-Arabien;Spanien;0;1;;26.391304347826086;25.714285714285715;396153.8461538461;9166666.666666666;514285.71428571426;19625000.0;6;6
49331;WM06;Gruppe H;Saudi-Arabien;Ukraine;0;4;;27.375;27.071428571428573;418750.0;2457142.8571428573;528571.4285714285;9200000.0;3;8
49330;WM06;Gruppe H;Spanien;Tunesien;3;1;;25.47826086956522;26.91304347826087;12769230.76923077;1639285.7142857143;16875000.0;1433333.3333333333;10;21
49239;WM06;Gruppe H;Spanien;Ukraine;4;0;;25.73913043478261;26.0;10673076.923076924;1615384.6153846155;18850000.0;6990000.0;10;10
49240;WM06;Gruppe H;Tunesien;Saudi-Arabien;2;2;;26.91304347826087;26.681818181818183;1726923.076923077;396153.8461538461;1340000.0;514285.71428571426;21;6
1030710;WM10;Finale;Niederlande;Spanien;0;1;n.V.;27.695652173913043;25.91304347826087;4675000.0;19416666.666666668;17863636.363636363;37909090.90909091;16;8
1030711;WM10;Spiel um Platz Drei;Uruguay;Deutschland;2;3;;27.0;24.80952380952381;4886538.461538462;11666666.666666666;7247222.222222222;12708333.333333334;21;9
1029789;WM10;Halbfinale;Deutschland;Spanien;0;1;;25.181818181818183;25.91304347826087;12500000.0;20230769.230769232;13250000.0;38700000.0;9;8
1029770;WM10;Halbfinale;Uruguay;Niederlande;2;3;;27.210526315789473;28.047619047619047;4152500.0;4758333.333333333;5725000.0;19444444.444444444;18;15
1027750;WM10;Viertelfinale;Argentinien;Deutschland;0;4;;27.26086956521739;24.956521739130434;7525000.0;12500000.0;23363636.363636363;12954545.454545455;17;9
1028686;WM10;Viertelfinale;Paraguay;Spanien;0;1;;28.217391304347824;25.91304347826087;1757692.3076923077;19416666.666666668;4780000.0;37909090.90909091;19;8
1028533;WM10;Viertelfinale;Niederlande;Brasilien;2;1;;27.545454545454547;29.0;4963636.363636363;13341666.666666666;17181818.181818184;19166666.666666668;16;16
1027723;WM10;Viertelfinale;Uruguay;Ghana;5;3;n.E.;26.863636363636363;24.523809523809526;4216071.428571428;1781818.1818181819;7371875.0;3770000.0;20;20
1027636;WM10;Achtelfinale;Spanien;Portugal;1;0;;26.0;27.904761904761905;20416666.666666668;8761538.461538462;38700000.0;19125000.0;8;12
1027048;WM10;Achtelfinale;Niederlande;Slowakei;2;1;;27.652173913043477;25.727272727272727;5619230.769230769;2509090.909090909;18250000.0;4722727.2727272725;17;21
1027635;WM10;Achtelfinale;Brasilien;Chile;3;0;;28.85;26.0;14409090.909090908;2409375.0;17677777.777777776;4625000.0;15;18
1027002;WM10;Achtelfinale;Deutschland;England;4;1;;24.772727272727273;28.285714285714285;12500000.0;15136363.636363637;13650000.0;25600000.0;8;8
1026847;WM10;Achtelfinale;Argentinien;Mexiko;3;1;;27.26086956521739;27.217391304347824;7525000.0;3576923.076923077;23363636.363636363;4155000.0;19;16
1026846;WM10;Achtelfinale;Uruguay;Südkorea;2;1;;26.73913043478261;27.130434782608695;4940384.615384615;1391666.6666666667;6577500.0;2513636.3636363638;20;18
1027001;WM10;Achtelfinale;USA;Ghana;1;2;n.V.;26.91304347826087;24.136363636363637;2538461.5384615385;1490909.0909090908;2465000.0;3518181.8181818184;21;22
986780;WM10;Gruppe A;Mexiko;Uruguay;0;1;;27.217391304347824;26.73913043478261;3479166.6666666665;4940384.615384615;4209090.909090909;6577500.0;16;20
986779;WM10;Gruppe A;Frankreich;Südafrika;1;2;;27.4;27.238095238095237;14000000.0;821153.8461538461;17000000.0;1496875.0;11;14
986778;WM10;Gruppe A;Frankreich;Mexiko;0;2;;27.5;27.17391304347826;14666666.666666666;4416666.666666667;18300000.0;3186363.6363636362;11;16
986777;WM10;Gruppe A;Südafrika;Uruguay;0;3;;26.91304347826087;26.73913043478261;808928.5714285715;4940384.615384615;1441666.6666666667;6577500.0;15;20
986775;WM10;Gruppe A;Südafrika;Mexiko;1;1;;26.91304347826087;27.17391304347826;808928.5714285715;3727272.727272727;1441666.6666666667;3920833.3333333335;15;16
986776;WM10;Gruppe A;Uruguay;Frankreich;0;0;;26.695652173913043;27.47826086956522;4918750.0;14192307.692307692;6452272.7272727275;18300000.0;20;11
986810;WM10;Gruppe B;Nigeria;Südkorea;2;2;;25.863636363636363;27.130434782608695;3145833.3333333335;1391666.6666666667;5990000.0;2513636.3636363638;20;18
986809;WM10;Gruppe B;Griechenland;Argentinien;0;2;;27.59090909090909;27.047619047619047;3395833.3333333335;6845454.545454546;4655000.0;24900000.0;13;18
986796;WM10;Gruppe B;Argentinien;Südkorea;4;1;;27.17391304347826;27.130434782608695;7561538.461538462;1391666.6666666667;24900000.0;2513636.3636363638;19;18
986795;WM10;Gruppe B;Griechenland;Nigeria;2;1;;27.695652173913043;25.782608695652176;3480769.230769231;2965384.6153846155;4285000.0;5990000.0;13;20
986782;WM10;Gruppe B;Südkorea;Griechenland;2;0;;27.130434782608695;27.681818181818183;1391666.6666666667;3875000.0;2513636.3636363638;3981250.0;18;12
986781;WM10;Gruppe B;Argentinien;Nigeria;1;0;;27.17391304347826;25.782608695652176;7561538.461538462;2965384.6153846155;24900000.0;5990000.0;19;20
986812;WM10;Gruppe C;USA;Algerien;1;0;;27.045454545454547;26.26086956521739;2687500.0;1620000.0;2515000.0;2542307.6923076925;20;21
986811;WM10;Gruppe C;Slowenien;England;0;1;;26.818181818181817;28.285714285714285;1765384.6153846155;15136363.636363637;2083333.3333333333;25600000.0;19;8
986797;WM10;Gruppe C;Slowenien;USA;2;2;;26.695652173913043;26.91304347826087;1765384.6153846155;2750000.0;2055000.0;2283333.3333333335;20;21
986798;WM10;Gruppe C;England;Algerien;0;0;;28.40909090909091;26.318181818181817;15045454.545454545;1744444.4444444445;24909090.90909091;2388461.5384615385;8;20
986784;WM10;Gruppe C;Algerien;Slowenien;0;1;;26.217391304347824;26.695652173913043;1620000.0;1765384.6153846155;2542307.6923076925;2055000.0;21;20
986783;WM10;Gruppe C;England;USA;1;1;;28.434782608695652;26.869565217391305;14807692.307692308;2538461.5384615385;25600000.0;2465000.0;8;21
986814;WM10;Gruppe D;Australien;Serbien;2;1;;28.05;25.956521739130434;1965000.0;8058333.333333333;3330000.0;8340909.090909091;20;23
986813;WM10;Gruppe D;Ghana;Deutschland;0;1;;24.136363636363637;24.636363636363637;1491666.6666666667;12500000.0;3720000.0;13500000.0;22;8
986800;WM10;Gruppe D;Ghana;Australien;1;1;;24.136363636363637;28.333333333333332;1491666.6666666667;1865000.0;3720000.0;2572727.272727273;22;20
986799;WM10;Gruppe D;Deutschland;Serbien;0;1;;24.956521739130434;25.90909090909091;12500000.0;9075000.0;12954545.454545455;7575000.0;8;22
986786;WM10;Gruppe D;Serbien;Ghana;0;1;;25.956521739130434;23.956521739130434;8058333.333333333;1646153.8461538462;8340909.090909091;3720000.0;23;22
986785;WM10;Gruppe D;Deutschland;Australien;4;0;;24.956521739130434;28.47826086956522;12500000.0;1877777.7777777778;12954545.454545455;3503571.4285714286;8;21
986815;WM10;Gruppe E;Kamerun;Niederlande;1;2;;25.476190476190474;27.652173913043477;6115384.615384615;5619230.769230769;7675000.0;18250000.0;19;17
986816;WM10;Gruppe E;Dänemark;Japan;1;3;;28.045454545454547;27.91304347826087;3875000.0;2538461.5384615385;2833333.3333333335;4000000.0;18;15
986802;WM10;Gruppe E;Kamerun;Dänemark;1;2;;25.17391304347826;27.73913043478261;5200000.0;4613636.363636363;8150000.0;2833333.3333333335;21;19
986787;WM10;Gruppe E;Niederlande;Dänemark;2;0;;27.652173913043477;27.73913043478261;5753571.428571428;4613636.363636363;19444444.444444444;2833333.3333333335;17;19
986788;WM10;Gruppe E;Japan;Kamerun;1;0;;27.869565217391305;25.17391304347826;2641666.6666666665;5200000.0;3754545.4545454546;8150000.0;15;21
986818;WM10;Gruppe F;Paraguay;Neuseeland;0;0;;28.17391304347826;27.391304347826086;1642307.6923076923;610416.6666666666;4930000.0;559090.9090909091;21;17
986817;WM10;Gruppe F;Slowakei;Italien;3;2;;26.08695652173913;28.045454545454547;2341666.6666666665;11590909.090909092;4722727.2727272725;14681818.181818182;22;10
986803;WM10;Gruppe F;Slowakei;Paraguay;0;2;;26.08695652173913;28.17391304347826;2341666.6666666665;1640909.0909090908;4722727.2727272725;4383333.333333333;22;21
986804;WM10;Gruppe F;Italien;Neuseeland;1;1;;28.045454545454547;27.40909090909091;12458333.333333334;643181.8181818182;13950000.0;559090.9090909091;10;16
986790;WM10;Gruppe F;Neuseeland;Slowakei;1;1;;27.391304347826086;26.08695652173913;610416.6666666666;2341666.6666666665;559090.9090909091;4722727.2727272725;17;22
986789;WM10;Gruppe F;Italien;Paraguay;1;1;;28.217391304347824;28.130434782608695;13846153.846153846;1754166.6666666667;13950000.0;4509090.909090909;10;21
986820;WM10;Gruppe G;Nordkorea;Elfenbeinküste;0;3;;24.391304347826086;26.636363636363637;327272.7272727273;5801923.076923077;605000.0;10638888.888888888;6;19
986819;WM10;Gruppe G;Portugal;Brasilien;0;0;;27.761904761904763;28.714285714285715;8761538.461538462;14409090.909090908;18625000.0;13310000.0;13;15
986806;WM10;Gruppe G;Portugal;Nordkorea;7;0;;27.761904761904763;24.391304347826086;8761538.461538462;308333.3333333333;18625000.0;605000.0;13;6
986805;WM10;Gruppe G;Brasilien;Elfenbeinküste;3;1;;28.695652173913043;26.695652173913043;14409090.909090908;5725000.0;16216666.666666666;10275000.0;17;20
986791;WM10;Gruppe G;Elfenbeinküste;Portugal;0;0;;26.695652173913043;27.82608695652174;5725000.0;8761538.461538462;10275000.0;16340000.0;20;13
986792;WM10;Gruppe G;Brasilien;Nordkorea;2;1;;28.652173913043477;24.391304347826086;14409090.909090908;327272.7272727273;16216666.666666666;563636.3636363636;17;6
986822;WM10;Gruppe H;Schweiz;Honduras;0;0;;26.857142857142858;27.91304347826087;3437500.0;2529166.6666666665;5777777.777777778;1322727.2727272727;16;13
986821;WM10;Gruppe H;Chile;Spanien;1;2;;26.142857142857142;25.91304347826087;2170000.0;19416666.666666668;4409090.909090909;37909090.90909091;17;8
986807;WM10;Gruppe H;Chile;Schweiz;1;0;;25.91304347826087;26.695652173913043;2131818.1818181816;3403846.153846154;4625000.0;6000000.0;19;18
986808;WM10;Gruppe H;Spanien;Honduras;2;0;;25.91304347826087;27.91304347826087;20230769.230769232;2529166.6666666665;38700000.0;1322727.2727272727;8;13
986793;WM10;Gruppe H;Honduras;Chile;0;1;;27.90909090909091;25.91304347826087;2400000.0;2131818.1818181816;1433333.3333333333;4625000.0;13;19
986794;WM10;Gruppe H;Spanien;Schweiz;0;1;;25.91304347826087;26.545454545454547;19416666.666666668;3732142.8571428573;37909090.90909091;5750000.0;8;18
2466308;WM14;Finale;Deutschland;Argentinien;1;0;n.V.;25.90909090909091;28.652173913043477;21375000.0;6961538.461538462;28200000.0;29750000.0;10;15
2466306;WM14;Spiel um Platz Drei;Brasilien;Niederlande;0;3;;28.09090909090909;25.904761904761905;15307692.307692308;5666666.666666667;23222222.222222224;17166666.666666668;17;14
2464610;WM14;Halbfinale;Niederlande;Argentinien;2;4;n.E.;26.0;28.772727272727273;5687500.0;7076923.076923077;16642857.142857144;29944444.444444444;16;14
2464545;WM14;Halbfinale;Brasilien;Deutschland;1;7;;28.047619047619047;25.90909090909091;13041666.666666666;18833333.333333332;23444444.444444444;29600000.0;17;10
2463354;WM14;Viertelfinale;Argentinien;Belgien;1;0;;28.863636363636363;25.545454545454547;7500000.0;15246153.846153846;27590909.09090909;16444444.444444444;14;16
