gameid,tournament,gametype,team,teamid,result,age,diff_value_1,diff_value_2,past_result
49330,WM06,Gruppe H,Spanien,3375,3,25.47826086956522,26571611.72161172,0.8963501845759387,
49330,WM06,Gruppe H,Tunesien,3670,1,26.91304347826087,-26571611.72161172,-8.647870533186302,
49239,WM06,Gruppe H,Spanien,3375,4,25.73913043478261,20917692.307692308,0.708520062532569,1.9949999999999999
49239,WM06,Gruppe H,Ukraine,3699,0,26.0,-20917692.307692308,-2.4307678555466166,1.045
49240,WM06,Gruppe H,Tunesien,3670,2,26.91304347826087,2156483.5164835164,0.7031423555125587,
49240,WM06,Gruppe H,Saudi-Arabien,3807,2,26.681818181818183,-2156483.5164835164,-2.3686179843089925,
2584679,CA15,Finale,Chile,3700,4,28.454545454545453,-29078030.3030303,-1.7018267269663916,0.9998750296875
2584679,CA15,Finale,Argentinien,3437,1,27.91304347826087,29078030.3030303,0.6298800400413542,2.090237531171875
2584678,CA15,Spiel um Platz Drei,Peru,3584,2,27.5,9902.597402597312,0.0028459456937575123,1.9477375179256835
2584678,CA15,Spiel um Platz Drei,Paraguay,3581,0,28.181818181818183,-9902.597402597312,-0.0028540682169091447,1.047380953206543
2583053,CA15,Halbfinale,Argentinien,3437,6,27.90909090909091,41785227.27272727,0.9291237113402062,2.1451003117225538
2583053,CA15,Halbfinale,Paraguay,3581,1,28.26086956521739,-41785227.27272727,-13.10909090909091,1.997618735120991
2583052,CA15,Halbfinale,Chile,3700,2,28.454545454545453,11882182.539682541,0.7152196552778416,2.8575053429315376
2583052,CA15,Halbfinale,Peru,3584,1,27.391304347826086,-11882182.539682541,-2.5114782973369687,0.04763063992010254
2580100,CA15,Viertelfinale,Argentinien,3437,5,28.043478260869566,22160178.710178707,0.46762815231283694,0.09512589211326661
2580100,CA15,Viertelfinale,Kolumbien,3816,4,25.85,-22160178.710178707,-0.8783863277977626,0.047512468787202146
2580101,CA15,Viertelfinale,Brasilien,3439,4,26.59090909090909,27851068.376068372,0.8929009364488927,0.0997740484725586
2580101,CA15,Viertelfinale,Paraguay,3581,5,28.363636363636363,-27851068.376068372,-8.337149801714212,1.9976190312908202
2580099,CA15,Viertelfinale,Bolivien,5233,1,27.434782608695652,-3722687.5901875896,-4.046225027937341,0.9977384210956052
2580099,CA15,Viertelfinale,Peru,3584,3,27.047619047619047,3722687.5901875896,0.8018320636785489,0.9977434701600537
2580098,CA15,Viertelfinale,Chile,3700,1,28.47826086956522,1639775.64102564,0.09975704681236053,1.0451306554667967
2580098,CA15,Viertelfinale,Uruguay,3449,0,27.0,-1639775.64102564,-0.11081124985109203,1.9096187805057616
2547027,CA15,Gruppe A,Chile,3700,5,28.434782608695652,14775029.137529138,0.9457164971045442,2.9547559359374995
2547027,CA15,Gruppe A,Bolivien,5233,0,27.391304347826086,-14775029.137529138,-17.42180306466021,0.9500059679296875
2547026,CA15,Gruppe A,Mexiko,6303,1,27.869565217391305,-779230.769230769,-0.18034538009613676,1.0949943764843653
2547026,CA15,Gruppe A,Ecuador,5750,2,27.17391304347826,779230.769230769,0.15279034690799398,0.05011281324208984
2547021,CA15,Gruppe A,Chile,3700,3,28.40909090909091,11590000.0,0.723207321512142,0.004755937500000001
2547021,CA15,Gruppe A,Mexiko,6303,3,27.5,-11590000.0,-2.612812323877513,0.049993779687499997
2547020,CA15,Gruppe A,Ecuador,5750,2,27.17391304347826,4292261.904761905,0.8416199813258637,3.850249704566406
2547020,CA15,Gruppe A,Bolivien,5233,3,27.347826086956523,-4292261.904761905,-5.313927781871777,0.047625014804687504
2547015,CA15,Gruppe A,Mexiko,6303,0,27.82608695652174,3513031.135531136,0.8130568766584434,1.1993749999999999
2547015,CA15,Gruppe A,Bolivien,5233,0,27.347826086956523,-3513031.135531136,-4.349220565727567,0.0023750000000000004
2547014,CA15,Gruppe A,Chile,3700,2,28.434782608695652,9843939.393939393,0.6587245260062862,1.9476196406324218
2547014,CA15,Gruppe A,Ecuador,5750,0,27.17391304347826,-9843939.393939393,-1.930184194890077,1.0996315319941357
2547028,CA15,Gruppe B,Uruguay,3449,1,27.0,9260096.153846152,0.7355363484769408,1.0048628421484374
2547028,CA15,Gruppe B,Paraguay,3581,1,28.227272727272727,-9260096.153846152,-2.7812379668848664,0.9975059553496093
2547029,CA15,Gruppe B,Argentinien,3437,1,28.0,43559090.90909091,0.9718738379365133,1.9
2547029,CA15,Gruppe B,Jamaika,3671,0,27.130434782608695,-43559090.90909091,-34.55408653846154,0.95
2547023,CA15,Gruppe B,Argentinien,3437,1,27.956521739130434,30013927.738927737,0.6734155666199452,2.0545056873845704
2547023,CA15,Gruppe B,Uruguay,3449,0,27.08695652173913,-30013927.738927737,-2.061995299807428,2.8642562655858397
2547022,CA15,Gruppe B,Paraguay,3581,1,28.17391304347826,2102489.1774891773,0.6251649235720032,
2547022,CA15,Gruppe B,Jamaika,3671,0,27.130434782608695,-2102489.1774891773,-1.6678399725274726,
2547016,CA15,Gruppe B,Uruguay,3449,1,27.043478260869566,13315807.10955711,0.9148130132077814,0.0
2547016,CA15,Gruppe B,Jamaika,3671,0,27.130434782608695,-13315807.10955711,-10.738882165642515,1.9
2547017,CA15,Gruppe B,Argentinien,3437,2,27.956521739130434,43983828.671328664,0.9326967991636452,4.902006234451074
2547017,CA15,Gruppe B,Paraguay,3581,2,28.17391304347826,-43983828.671328664,-13.858134346856149,1.9523747024198241
2547030,CA15,Gruppe C,Kolumbien,3816,0,26.181818181818183,21071314.1025641,0.8305854558318173,1.9476250601526266
2547030,CA15,Gruppe C,Peru,3584,0,27.391304347826086,-21071314.1025641,-4.9026809351579095,0.004869048361230469
2547031,CA15,Gruppe C,Brasilien,3439,2,26.59090909090909,27600757.575757574,0.8848760109780681,0.009519345859375
2547031,CA15,Gruppe C,Venezuela,3504,1,27.181818181818183,-27600757.575757574,-7.686286919831224,0.00023809375000000002
2547025,CA15,Gruppe C,Peru,3584,1,27.391304347826086,1298333.333333334,0.2573930282504544,0.10023123522860862
2547025,CA15,Gruppe C,Venezuela,3504,0,27.304347826086957,-1298333.333333334,-0.3466073414905453,1.0950115951933732
2547024,CA15,Gruppe C,Brasilien,3439,0,26.434782608695652,12475384.615384616,0.3328134619331008,1.0473750312089845
2547024,CA15,Gruppe C,Kolumbien,3816,1,26.26086956521739,-12475384.615384616,-0.4988312007874016,0.04987501484375
2547019,CA15,Gruppe C,Kolumbien,3816,0,26.26086956521739,21068397.435897436,0.8424248482611548,0.052370249962793464
2547019,CA15,Gruppe C,Venezuela,3504,1,27.681818181818183,-21068397.435897436,-5.346178245522716,0.9977499694922802
2547018,CA15,Gruppe C,Brasilien,3439,2,26.59090909090909,32512591.575091578,0.8735729048767285,2.9000059218749996
2547018,CA15,Gruppe C,Peru,3584,1,27.347826086956523,-32512591.575091578,-6.9096968812338835,0.047619046875
2820284,AC17,Finale,Ägypten,3672,1,27.4,4181746.0317460317,0.5013797697211914,2.045356828125
2820284,AC17,Finale,Kamerun,3434,2,24.956521739130434,-4181746.0317460317,-1.0055343511450383,0.99774403125
2820283,AC17,Spiel um Platz Drei,Burkina Faso,5872,1,25.047619047619047,-3290625.0,-1.2373678025851937,3.80249375
2820283,AC17,Spiel um Platz Drei,Ghana,3441,0,25.181818181818183,3290625.0,0.553046218487395,2.9022499999999996
2818968,AC17,Halbfinale,Kamerun,3434,2,24.956521739130434,-2291025.641025641,-0.5778402936088343,0.95
2818968,AC17,Halbfinale,Ghana,3441,0,25.181818181818183,2291025.641025641,0.3662222950886864,0.0
2818967,AC17,Halbfinale,Burkina Faso,5872,4,25.136363636363637,-4848257.575757576,-1.9641223951140168,0.0
2818967,AC17,Halbfinale,Ägypten,3672,5,27.333333333333332,4848257.575757576,0.6626320149099192,1.9
2817762,AC17,Viertelfinale,Demokratische-Republik-Kongo,3854,1,25.5,-985833.333333333,-0.18706514864010115,1.9475
2817762,AC17,Viertelfinale,Ghana,3441,2,25.181818181818183,985833.333333333,0.15758625283069128,1.9475
2817763,AC17,Viertelfinale,Ägypten,3672,1,27.238095238095237,1430692.9181929184,0.2230431172119075,0.0
2817763,AC17,Viertelfinale,Marokko,3575,0,26.82608695652174,-1430692.9181929184,-0.28707270912064287,0.0
2817760,AC17,Viertelfinale,Burkina Faso,5872,2,25.047619047619047,-613455.9884559885,-0.23779225864190634,0.095
2817760,AC17,Viertelfinale,Tunesien,3670,0,25.956521739130434,613455.9884559885,0.19210999017137953,0.0475
2817761,AC17,Viertelfinale,Senegal,3499,4,26.26086956521739,9968632.756132755,0.7053088863449863,0.05225
2817761,AC17,Viertelfinale,Kamerun,3434,5,24.956521739130434,-9968632.756132755,-2.3933836266629713,0.007124999999999999
2768216,AC17,Gruppe A,Guinea-Bissau,3701,0,25.26086956521739,-1807638.8888888892,-2.261154544736635,
2768216,AC17,Gruppe A,Burkina Faso,5872,2,25.047619047619047,1807638.8888888892,0.6933601317318869,
2768215,AC17,Gruppe A,Kamerun,3434,0,24.818181818181817,-3049166.666666667,-0.7640425976195448,1.9997506234375
2768215,AC17,Gruppe A,Gabun,5704,0,25.3,3049166.666666667,0.43312026515151525,0.9999999843749999
2768207,AC17,Gruppe A,Gabun,5704,1,25.130434782608695,5144660.894660894,0.6638951994339131,1.9522559375
2768207,AC17,Gruppe A,Burkina Faso,5872,1,25.347826086956523,-5144660.894660894,-1.9752624726446713,0.04761875
2768208,AC17,Gruppe A,Kamerun,3434,2,24.91304347826087,3155445.8041958045,0.7919454694636895,0.9974999999999999
2768208,AC17,Gruppe A,Guinea-Bissau,3701,1,25.26086956521739,-3155445.8041958045,-3.80643222438973,0.0
2768199,AC17,Gruppe A,Gabun,5704,1,25.130434782608695,6847153.263403264,0.8921819427106588,
2768199,AC17,Gruppe A,Guinea-Bissau,3701,1,25.217391304347824,-6847153.263403264,-8.274884236843496,
2768200,AC17,Gruppe A,Burkina Faso,5872,1,25.347826086956523,-1542814.6853146856,-0.6308907635115815,1.99975
2768200,AC17,Gruppe A,Kamerun,3434,1,24.91304347826087,1542814.6853146856,0.3868381485913672,2.9996249999999995
2768218,AC17,Gruppe B,Simbabwe,3583,2,26.08695652173913,-2496347.4025974027,-2.1621906636670416,
2768218,AC17,Gruppe B,Tunesien,3670,4,25.681818181818183,2496347.4025974027,0.6837635340936882,
2768217,AC17,Gruppe B,Senegal,3499,2,26.363636363636363,-1085858.5858585835,-0.08745169818995313,0.0048806249999999995
2768217,AC17,Gruppe B,Algerien,3614,2,26.1,1085858.5858585835,0.08041892650084137,1.0521309374999999
2768209,AC17,Gruppe B,Algerien,3614,1,25.857142857142858,9185577.200577201,0.7252986089035188,0.952375
2768209,AC17,Gruppe B,Tunesien,3670,2,25.956521739130434,-9185577.200577201,-2.6403164760413538,0.9974999999999999
2768210,AC17,Gruppe B,Senegal,3499,2,26.272727272727273,13666666.666666666,0.9323479249573621,1.9
2768210,AC17,Gruppe B,Simbabwe,3583,0,26.09090909090909,-13666666.666666666,-13.781512605042016,0.0
2768201,AC17,Gruppe B,Algerien,3614,2,26.17391304347826,12215238.095238095,0.9136141038197845,1.949875
2768201,AC17,Gruppe B,Simbabwe,3583,2,26.043478260869566,-12215238.095238095,-10.575963718820862,1.9522499999999998
2768202,AC17,Gruppe B,Tunesien,3670,0,25.91304347826087,-10461507.936507937,-2.991715842033591,0.9548687499999999
2768202,AC17,Gruppe B,Senegal,3499,2,26.217391304347824,10461507.936507937,0.7494811656005687,0.004750000000000001
2768220,AC17,Gruppe C,Togo,3815,1,27.304347826086957,-3617171.7171717165,-1.9377705627705626,1.9
2768220,AC17,Gruppe C,Demokratische-Republik-Kongo,3854,3,25.45,3617171.7171717165,0.659605820593111,1.04975
2768219,AC17,Gruppe C,Marokko,3575,1,26.90909090909091,-7053162.393162394,-1.337796871200454,0.0026125000000000002
2768219,AC17,Gruppe C,Elfenbeinküste,3591,0,25.434782608695652,7053162.393162394,0.5722468396125016,0.0501184375
2768211,AC17,Gruppe C,Elfenbeinküste,3591,2,25.434782608695652,6829166.666666667,0.5611441376949173,2.9973687499999997
2768211,AC17,Gruppe C,Demokratische-Republik-Kongo,3854,2,25.727272727272727,-6829166.666666667,-1.2786524822695036,1.14273125
2768212,AC17,Gruppe C,Marokko,3575,3,26.782608695652176,3292307.692307692,0.634074074074074,0.0475
2768212,AC17,Gruppe C,Togo,3815,1,27.304347826086957,-3292307.692307692,-1.7327935222672064,0.9974999999999999
2768203,AC17,Gruppe C,Elfenbeinküste,3591,0,25.434782608695652,10389914.52991453,0.8434952156928052,1.9
2768203,AC17,Gruppe C,Togo,3815,0,27.26086956521739,-10389914.52991453,-5.3895810241631565,0.95
2768204,AC17,Gruppe C,Demokratische-Republik-Kongo,3854,1,25.608695652173914,326153.846153846,0.06019307211811464,
2768204,AC17,Gruppe C,Marokko,3575,0,26.782608695652176,-326153.846153846,-0.06404833836857993,
2768222,AC17,Gruppe D,Uganda,13497,1,24.608695652173914,-3152139.8046398046,-7.440366311451196,
2768222,AC17,Gruppe D,Mali,3674,1,25.17391304347826,3152139.8046398046,0.881521729851549,
2768221,AC17,Gruppe D,Ägypten,3672,1,26.904761904761905,1010576.923076923,0.14518579914352814,1.9973815312499998
2768221,AC17,Gruppe D,Ghana,3441,0,25.181818181818183,-1010576.923076923,-0.16984486102133167,0.06210684375
2768213,AC17,Gruppe D,Ghana,3441,1,25.181818181818183,2693373.0158730163,0.42962217453776674,0.99774996875
2768213,AC17,Gruppe D,Mali,3674,0,25.17391304347826,-2693373.0158730163,-0.7532238375319056,2.8547618749999994
2768214,AC17,Gruppe D,Ägypten,3672,1,27.0,6192268.842268842,0.9365246310049826,2.952256515625
2768214,AC17,Gruppe D,Uganda,13497,0,24.608695652173914,-6192268.842268842,-14.754142367860778,0.049875
2768205,AC17,Gruppe D,Ghana,3441,1,25.043478260869566,7020681.818181818,0.9420572718123875,0.002624671875
2768205,AC17,Gruppe D,Uganda,13497,0,24.80952380952381,-7020681.818181818,-16.25842105263158,0.049875296875
2768206,AC17,Gruppe D,Mali,3674,0,25.17391304347826,-3167063.4920634925,-0.9122185392616302,0.0
2768206,AC17,Gruppe D,Ägypten,3672,0,26.91304347826087,3167063.4920634925,0.477047220561865,0.95
1074995,AM11,Finale,Australien,3433,0,27.608695652173914,130681.81818181835,0.024983706278514095,1.9098562522636717
1074995,AM11,Finale,Japan,3435,1,25.238095238095237,-130681.81818181835,-0.025623885918003575,0.9620119040546875
1074994,AM11,Spiel um Platz Drei,Usbekistan,3563,2,26.0,-1719166.6666666663,-1.8208296557811114,0.9974999999999999
1074994,AM11,Spiel um Platz Drei,Südkorea,3589,3,24.772727272727273,1719166.6666666663,0.6454943679599499,1.045
1074870,AM11,Halbfinale,Japan,3435,5,25.142857142857142,1742115.3846153845,0.3174697739618013,0.0025237344139648443
1074870,AM11,Halbfinale,Südkorea,3589,3,24.956521739130434,-1742115.3846153845,-0.4651365783528445,0.10227937574413573
1074871,AM11,Halbfinale,Usbekistan,3563,0,26.043478260869566,-5902297.008547009,-6.559665162669201,0.0
1074871,AM11,Halbfinale,Australien,3433,6,28.857142857142858,5902297.008547009,0.8677190089134958,1.9475
1074103,AM11,Viertelfinale,Australien,3433,1,27.5,4645454.545454545,0.8825561312607945,0.049875
1074103,AM11,Viertelfinale,Irak,3560,0,24.391304347826086,-4645454.545454545,-7.514705882352942,0.957125
1074105,AM11,Viertelfinale,Iran,3582,0,27.304347826086957,-1565839.160839161,-0.7184246410523782,1.00013625
1074105,AM11,Viertelfinale,Südkorea,3589,1,24.91304347826087,1565839.160839161,0.4180716592916224,0.0503678125
1074104,AM11,Viertelfinale,Japan,3435,3,25.095238095238095,4969230.769230769,0.9073033707865168,1.094875
1074104,AM11,Viertelfinale,Katar,14162,2,23.869565217391305,-4969230.769230769,-9.787878787878789,0.952375
1074102,AM11,Viertelfinale,Usbekistan,3563,2,26.043478260869566,569658.1196581196,0.6447400241837968,1.045
1074102,AM11,Viertelfinale,Jordanien,15737,1,25.91304347826087,-569658.1196581196,-1.8148400272294078,1.045
1023757,AM11,Gruppe A,China,5598,2,24.73913043478261,-319642.85714285716,-0.5769540692989525,0.0
1023757,AM11,Gruppe A,Usbekistan,3563,2,25.956521739130434,319642.85714285716,0.36586612161471643,2.8499999999999996
1023756,AM11,Gruppe A,Katar,14162,3,24.26086956521739,-422619.0476190476,-0.7319587628865978,0.0
1023756,AM11,Gruppe A,Kuwait,3432,0,25.043478260869566,422619.0476190476,0.42261904761904756,0.95
1023748,AM11,Gruppe A,Usbekistan,3563,2,25.956521739130434,-126339.28571428568,-0.14460909555441992,2.8974999999999995
1023748,AM11,Gruppe A,Kuwait,3432,1,25.043478260869566,126339.28571428568,0.12633928571428565,1.9949999999999999
1023749,AM11,Gruppe A,China,5598,0,24.695652173913043,-23363.095238095266,-0.042170292774644125,0.0023750000000000004
1023749,AM11,Gruppe A,Katar,14162,2,24.26086956521739,23363.095238095266,0.040463917525773274,0.95
1023741,AM11,Gruppe A,Kuwait,3432,0,24.958333333333332,374553.57142857136,0.3745535714285714,0.95
1023741,AM11,Gruppe A,China,5598,2,24.695652173913043,-374553.57142857136,-0.5988579586009992,0.0475
1023740,AM11,Gruppe A,Katar,14162,0,24.26086956521739,-328754.57875457883,-0.5842465010307043,0.1425
1023740,AM11,Gruppe A,Usbekistan,3563,2,25.956521739130434,328754.57875457883,0.36878509793179026,3.8
1023758,AM11,Gruppe B,Saudi-Arabien,3807,0,26.130434782608695,-3917191.142191142,-2.216327607240595,2.8998749999999998
1023758,AM11,Gruppe B,Japan,3435,5,24.80952380952381,3917191.142191142,0.6890863984909993,2.0425
1023759,AM11,Gruppe B,Jordanien,15737,2,25.869565217391305,-140151.51515151514,-0.44650040225261467,0.95
1023759,AM11,Gruppe B,Syrien,13674,1,25.956521739130434,140151.51515151514,0.30867630700778637,0.95
1023750,AM11,Gruppe B,Jordanien,15737,1,25.869565217391305,-1453535.3535353532,-4.630732099758648,
1023750,AM11,Gruppe B,Saudi-Arabien,3807,0,26.130434782608695,1453535.3535353532,0.8224032004572082,
1023751,AM11,Gruppe B,Syrien,13674,1,25.956521739130434,-4773651.903651904,-10.513716094806195,0.95
1023751,AM11,Gruppe B,Japan,3435,2,25.08695652173913,4773651.903651904,0.9131470680911529,2.9924999999999997
1023742,AM11,Gruppe B,Japan,3435,1,25.08695652173913,4860714.285714285,0.939340490797546,3.8
1023742,AM11,Gruppe B,Jordanien,15737,1,25.869565217391305,-4860714.285714285,-15.485461441213655,2.8499999999999996
1023743,AM11,Gruppe B,Saudi-Arabien,3807,1,26.130434782608695,1308838.3838383835,0.7405343620517216,
1023743,AM11,Gruppe B,Syrien,13674,2,25.91304347826087,-1308838.3838383835,-2.854074889867841,
1023761,AM11,Gruppe C,Australien,3433,1,27.608695652173914,4617613.636363636,0.8546340437464947,1.9475
1023761,AM11,Gruppe C,Bahrain,7214,0,25.565217391304348,-4617613.636363636,-5.8791897757415,0.0
1023760,AM11,Gruppe C,Südkorea,3589,4,24.91304347826087,3600245.7264957265,0.9612486022683189,
1023760,AM11,Gruppe C,Indien,13957,1,26.26086956521739,-3600245.7264957265,-24.80552079499448,
1023752,AM11,Gruppe C,Australien,3433,1,27.59090909090909,1928030.3030303027,0.34661218930881843,0.95
1023752,AM11,Gruppe C,Südkorea,3589,1,24.91304347826087,-1928030.3030303027,-0.5304846274101094,2.8974999999999995
1023753,AM11,Gruppe C,Bahrain,7214,5,25.565217391304348,595833.3333333333,0.803370786516854,
1023753,AM11,Gruppe C,Indien,13957,2,26.217391304347824,-595833.3333333333,-4.085714285714286,
1023744,AM11,Gruppe C,Indien,13957,0,26.17391304347826,-5277727.2727272725,-36.685624012638236,
1023744,AM11,Gruppe C,Australien,3433,4,27.565217391304348,5277727.2727272725,0.9734646824565081,
1023745,AM11,Gruppe C,Südkorea,3589,2,25.09090909090909,2933241.758241758,0.768793202764977,0.95
1023745,AM11,Gruppe C,Bahrain,7214,1,25.214285714285715,-2933241.758241758,-3.3251323575210217,1.9
1023763,AM11,Gruppe D,Vereinigte-Arabische-Emirate,5147,0,24.181818181818183,-1725075.7575757578,-4.1904674273095335,0.0475
1023763,AM11,Gruppe D,Iran,3582,3,27.26086956521739,1725075.7575757578,0.8073391242687467,0.999875
1023762,AM11,Gruppe D,Irak,3560,1,24.391304347826086,-315227.2727272727,-0.5025362318840578,
1023762,AM11,Gruppe D,Nordkorea,15457,0,25.0,315227.2727272727,0.3344586448034723,
1023754,AM11,Gruppe D,Iran,3582,1,27.26086956521739,1227575.7575757573,0.5656833653342642,0.9548806249999999
1023754,AM11,Gruppe D,Nordkorea,15457,0,25.0,-1227575.7575757573,-1.3024676472952335,0.0023750000000000004
1023755,AM11,Gruppe D,Vereinigte-Arabische-Emirate,5147,0,23.565217391304348,-275734.2657342658,-0.7843644320668393,
1023755,AM11,Gruppe D,Irak,3560,1,24.347826086956523,275734.2657342658,0.43957636566332225,
1023746,AM11,Gruppe D,Nordkorea,15457,0,25.0,590961.5384615385,0.6270148949194043,1.9949999999999999
1023746,AM11,Gruppe D,Vereinigte-Arabische-Emirate,5147,0,23.565217391304348,-590961.5384615385,-1.6810722100656457,0.049875
1023747,AM11,Gruppe D,Irak,3560,1,25.076923076923077,-1442045.4545454546,-1.9553158705701077,
1023747,AM11,Gruppe D,Iran,3582,2,27.217391304347824,1442045.4545454546,0.6616266944734098,
2600987,GC15,Finale,Jamaika,3671,1,26.136363636363637,-8221875.0,-7.152233009708738,0.0023750148437500004
2600987,GC15,Finale,Mexiko,6303,3,27.61904761904762,8221875.0,0.8773342225609756,0.95036370453125
2600986,GC15,Spiel um Platz Drei,USA,3505,3,27.608695652173914,3565656.5656565656,0.8733840539370322,1.0522559375390674
2600986,GC15,Spiel um Platz Drei,Panama,3577,4,26.2,-3565656.5656565656,-6.897899364924279,0.9547500015233444
2597779,GC15,Halbfinale,USA,3505,1,27.608695652173914,2991538.461538462,0.7186547168068004,1.9975059671892577
2597779,GC15,Halbfinale,Jamaika,3671,2,26.136363636363637,-2991538.461538462,-2.554351395730707,0.047737812499902346
2599102,GC15,Halbfinale,Panama,3577,1,26.695652173913043,-9965692.64069264,-18.81933374208052,0.05248779691396485
2599102,GC15,Halbfinale,Mexiko,6303,2,27.545454545454547,9965692.64069264,0.9495442171258868,1.047494065479785
2597536,GC15,Viertelfinale,Mexiko,6303,1,27.52173913043478,7723154.761904762,0.7472944564434845,1.9476318615606445
2597536,GC15,Viertelfinale,Costa Rica,8497,0,26.90909090909091,-7723154.761904762,-2.9571747652475153,1.9950002998437546
2597534,GC15,Viertelfinale,Haiti,14161,0,26.727272727272727,-496152.5974025974,-0.825692286910712,0.095119046875
2597534,GC15,Viertelfinale,Jamaika,3671,1,26.238095238095237,496152.5974025974,0.45226257065909026,2.000124359375
2597535,GC15,Viertelfinale,Trinidad,7149,6,25.727272727272727,56250.0,0.09513742071881603,0.0025059530951171876
2597535,GC15,Viertelfinale,Panama,3577,7,26.772727272727273,-56250.0,-0.10514018691588789,1.0927434671874998
2597533,GC15,Viertelfinale,USA,3505,6,27.863636363636363,3860256.4102564105,0.9612642332659359,4.087879984375
2597533,GC15,Viertelfinale,Kuba,3808,0,26.555555555555557,-3860256.4102564105,-24.815934065934066,0.99761875
2549833,GC15,Gruppe A,Haiti,14161,1,26.35,-569505.4945054944,-0.8896995708154505,0.0027312500000000006
2549833,GC15,Gruppe A,Honduras,3590,0,25.82608695652174,569505.4945054944,0.47081535316829426,1.95474375
2546663,GC15,Gruppe A,Panama,3577,1,26.238095238095237,-3893650.793650794,-7.455927051671733,0.09500003046688965
2546663,GC15,Gruppe A,USA,3505,1,26.82608695652174,3893650.793650794,0.8817397555715313,2.045118750781348
2549832,GC15,Gruppe A,Honduras,3590,1,25.82608695652174,729816.0173160173,0.5849670367800139,1.9023755952364207
2549832,GC15,Gruppe A,Panama,3577,1,26.695652173913043,-729816.0173160173,-1.4094471731633398,1.9973872015998921
2546658,GC15,Gruppe A,USA,3505,1,26.82608695652174,3663766.788766789,0.8272508598170778,1.9
2546658,GC15,Gruppe A,Haiti,14161,0,26.565217391304348,-3663766.788766789,-4.788740823491861,1.9
2546653,GC15,Gruppe A,Panama,3577,1,26.681818181818183,-301150.7936507936,-0.5819339007744804,1.14
2546653,GC15,Gruppe A,Haiti,14161,1,26.565217391304348,301150.7936507936,0.36786233640329613,0.957125
2549831,GC15,Gruppe A,USA,3505,2,26.782608695652176,3130384.6153846155,0.7212867777383907,1.0950000304687453
2549831,GC15,Gruppe A,Honduras,3590,1,25.82608695652174,-3130384.6153846155,-2.5879173290938,0.9977384203144489
2546664,GC15,Gruppe B,Jamaika,3671,1,26.608695652173914,889411.4219114218,0.7645868296470706,2.044875892853418
2546664,GC15,Gruppe B,El Salvador,13951,0,25.0,-889411.4219114218,-3.2478506979911463,0.09500000007421876
2546665,GC15,Gruppe B,Kanada,3510,0,26.523809523809526,-1878674.2424242422,-2.570325456053068,0.0976127976171875
2546665,GC15,Gruppe B,Costa Rica,8497,0,26.545454545454547,1878674.2424242422,0.7199134890337189,1.04750059296875
2546659,GC15,Gruppe B,Jamaika,3671,1,26.565217391304348,456719.1142191142,0.39262079503043357,0.9978627812499999
2546659,GC15,Gruppe B,Kanada,3510,0,26.391304347826086,-456719.1142191142,-0.6464179079856816,2.8523812492187495
2546660,GC15,Gruppe B,Costa Rica,8497,1,26.782608695652176,2275000.0,0.8925607363814697,1.0023806407029345
2546660,GC15,Gruppe B,El Salvador,13951,1,25.0,-2275000.0,-8.307584269662922,0.00487501406436476
2546654,GC15,Gruppe B,Costa Rica,8497,2,26.782608695652176,1403202.2144522145,0.5505244843180561,1.0450003125351561
2546654,GC15,Gruppe B,Jamaika,3671,2,26.565217391304348,-1403202.2144522145,-1.2248152905120997,0.9500059523808593
2546655,GC15,Gruppe B,El Salvador,13951,0,25.0,-439100.27472527476,-1.603456059390048,0.0
2546655,GC15,Gruppe B,Kanada,3510,0,26.391304347826086,439100.27472527476,0.6158951880930591,0.95
2546666,GC15,Gruppe C,Kuba,3808,1,26.68421052631579,-170673.07692307694,-1.0923076923076924,0.097375
2546666,GC15,Gruppe C,Guatemala,13342,0,27.454545454545453,170673.07692307694,0.5220588235294118,1.007
2546667,GC15,Gruppe C,Mexiko,6303,4,27.52173913043478,9728230.519480519,0.9413061064205772,1.04988156243291
2546667,GC15,Gruppe C,Trinidad,7149,4,25.523809523809526,-9728230.519480519,-16.03754750307766,0.09761251488095214
2546661,GC15,Gruppe C,Trinidad,7149,2,25.869565217391305,433648.98989898985,0.7359905710918246,0.0023937483984375002
2546661,GC15,Gruppe C,Kuba,3808,0,26.45,-433648.98989898985,-2.787743506493506,0.047737813203125
2546662,GC15,Gruppe C,Guatemala,13342,0,27.52173913043478,-9954563.492063493,-28.233539673607204,0.047868125742187496
2546662,GC15,Gruppe C,Mexiko,6303,0,27.52173913043478,9954563.492063493,0.9657927157927158,2.945268406914062
2546656,GC15,Gruppe C,Trinidad,7149,3,25.869565217391305,241759.90675990673,0.4251442391449155,0.050237484375
2546656,GC15,Gruppe C,Guatemala,13342,1,27.52173913043478,-241759.90675990673,-0.7395668063107228,0.050143375000000004
2546657,GC15,Gruppe C,Mexiko,6303,6,27.47826086956522,9588846.153846154,0.9840925238809505,4.845
2546657,GC15,Gruppe C,Kuba,3808,0,28.25,-9588846.153846154,-61.86352357320099,0.0475
2232817,EM12,Finale,Spanien,3375,4,26.73913043478261,31021969.6969697,0.5436670207116304,1.0071253109375
2232817,EM12,Finale,Italien,3376,0,27.91304347826087,-31021969.6969697,-1.1913822699368657,1.0497559671874999
2221626,EM12,Halbfinale,Deutschland,3262,1,24.565217391304348,14170151.515151516,0.3519209783631232,0.952375
